RecordID,Species,Latitude_original,Longitude_original,Country_parsed,State_parsed,LocalGovernmentAreas,Year,Month,Day
6da32cc1-44f5-40b8-bb1a-cc51bf20ee4f,Rhinella marina,-28.14049609,153.4569522526624,Australia,Queensland,Gold Coast (C),2020,3,2
8df2ae6c-d4b7-4622-a083-ee98c1d81370,Rhinella marina,-27.75346251,152.9474422436949,Australia,Queensland,Logan (C),2020,3,22
64614a0d-1da0-4dbc-bcf2-6fb85bbf5542,Rhinella marina,-27.49874658,153.0054453708098,Australia,Queensland,Brisbane (C),2019,9,2
6a92a0d4-9164-433e-81cf-0fe37f337bdb,Rhinella marina,-27.57952842,153.1261037445024,Australia,Queensland,Brisbane (C),2020,4,30
059562ac-b50f-4e31-a6f3-7b6957bab9f9,Rhinella marina,-27.440348,152.920678,Australia,Queensland,Brisbane (C),2020,3,16
9ec90caa-efad-4242-a7f4-4cc0145e6313,Rhinella marina,-27.415945,152.9659416666667,Australia,Queensland,Brisbane (C),2020,4,13
96679ba3-c70a-4225-b7bc-3f70466bda84,Rhinella marina,-24.81432466,152.4613187950083,Australia,Queensland,Bundaberg (R),2020,3,24
c8669d9e-ec5a-4b96-b643-6281bcf95b82,Rhinella marina,-19.312595,146.764571,Australia,Queensland,Townsville (C),2019,7,10
580efe4c-cb59-47e8-8b66-a17fcdc5a5b1,Rhinella marina,-27.4,152.8,Australia,Queensland,Brisbane (C),2012,4,5
41943a80-b15f-430a-bedb-243436a51744,Rhinella marina,-27.515041,152.944214,Australia,Queensland,Brisbane (C),2020,5,7
f3cb96cc-2a2f-4c10-9ffa-01b7df20c359,Rhinella marina,-27.4445149,152.9244181435517,Australia,Queensland,Brisbane (C),2020,3,16
9a7e87ad-c189-42a4-a1dd-2092a7697299,Rhinella marina,-27.531632,152.973344,Australia,Queensland,Brisbane (C),2020,3,14
2111c115-2b8e-4343-9222-51c70a4b81a7,Rhinella marina,-27.43907167,152.9195416666668,Australia,Queensland,Brisbane (C),2020,3,16
462f278b-7a8b-4f0b-a508-e350b15cd14a,Rhinella marina,-27.46704715,152.9973193703145,Australia,Queensland,Brisbane (C),2020,4,10
a740c8c2-5764-414d-b86f-feb85eb35f30,Rhinella marina,-17.43454252,145.51008808782026,Australia,Queensland,Tablelands (R),2020,4,19
af871e2e-ad10-46f4-a201-e28c9294224f,Rhinella marina,-12.44673667,130.84523,Australia,Northern Territory,Darwin (C),2020,4,2
843856d6-6455-4284-91a5-f76edb3db43c,Rhinella marina,-24.85059544,152.4776546,Australia,Queensland,Bundaberg (R),2020,4,23
d2a6b7ba-23c4-4eaa-a387-36d5a2e5c64d,Rhinella marina,-26.5,153,Australia,Queensland,Sunshine Coast (R),2022,12,25
88d9f540-336a-4056-9275-9343581650f3,Rhinella marina,-27.4,153.1,Australia,Queensland,Brisbane (C),2023,4,7
d2be1284-8f71-4a86-bca6-ff1440fc9326,Rhinella marina,-16.55586453,145.4771664911217,Australia,Queensland,Cairns (R),2020,4,27
9f9fdb89-f0c5-441b-9754-af16e91890e2,Rhinella marina,-27.54305649,152.9661102294922,Australia,Queensland,Brisbane (C),2017,1,4
645b5655-ed70-412a-84a8-3b02bb3f28a6,Rhinella marina,-27.49191632,152.96154344317202,Australia,Queensland,Brisbane (C),2017,11,3
7bd8bd2f-87cf-4fe5-bbb7-2fb32992597b,Rhinella marina,-24.90946937,152.3931378,Australia,Queensland,Bundaberg (R),2020,4,24
f9e1d6b8-9f71-4802-8947-d392669a0624,Rhinella marina,-25.3,152.7,Australia,Queensland,Fraser Coast (R),2021,12,13
16f42b1c-67f1-4b2c-9b1e-75afd19de9ec,Rhinella marina,-17.3,145.6,Australia,Queensland,Tablelands (R),2022,4,13
25e60365-a2cc-4f2f-982f-0828fe2f4640,Rhinella marina,-17.150756,145.738343,Australia,Queensland,Cairns (R),2020,5,27
eb6cddbf-4651-436b-849f-59d9d79ba863,Rhinella marina,-20.702983,139.49736,Australia,Queensland,Mount Isa (C),2020,5,21
287a3268-b654-4caf-9123-34d1026228bd,Rhinella marina,-28.73732141,153.5906075612226,Australia,New South Wales,Byron (A),2021,12,20
da5d1de3-d433-471d-956e-ddaa3babb689,Rhinella marina,-27.374817,152.973907,Australia,Queensland,Moreton Bay (R),2020,5,23
203a75c2-008f-461f-824c-fcd05efb90ae,Rhinella marina,-27.642192,153.069744,Australia,Queensland,Brisbane (C),2017,1,21
fbee9595-5b4e-4256-aed9-04151aa391af,Rhinella marina,-26.913134,152.758174,Australia,Queensland,Moreton Bay (R),2018,5,5
e0259171-0521-4836-b54a-88e2482e86ac,Rhinella marina,-19.9,146.3,Australia,Queensland,Charters Towers (R),2020,12,27
12dea1c1-9413-4764-ba3b-e8687af09b58,Rhinella marina,-16.91660833,145.76628,Australia,Queensland,Cairns (R),2020,9,20
ef46209d-a140-4935-bbdc-06d45a0452ec,Rhinella marina,-27.65257823,153.1048061,Australia,Queensland,Logan (C),2020,8,14
e43190f0-8e5a-4734-aca4-1099ca9bdf84,Rhinella marina,-27.508033,153.183242,Australia,Queensland,Brisbane (C),2020,8,20
f2f5aea5-0a91-46e3-9879-165280c5c058,Rhinella marina,-28.67607227,153.5472137468605,Australia,New South Wales,Byron (A),2017,1,9
39348b3d-dabb-4fec-b2c1-8047d0b4cd82,Rhinella marina,-27.98042806,152.5569323945247,Australia,Queensland,Scenic Rim (R),2024,1,3
f74d669f-6569-4960-ae8f-64020046c480,Rhinella marina,-27.87186959,153.2006833333333,Australia,Queensland,Gold Coast (C),2024,1,9
0fa4865f-6a86-46f3-a491-7f8fcb4ea5c5,Rhinella marina,-27.45406461,153.0429388333333,Australia,Queensland,Brisbane (C),2023,11,24
30149759-f9f4-40c3-9fde-e76a338bafad,Rhinella marina,-14.9,133.1,Australia,Northern Territory,Roper Gulf (S),2021,8,22
3b3527d6-5f60-46ca-9a1f-67231c45d34b,Rhinella marina,-12.4,130.9,Australia,Northern Territory,Darwin (C),2021,11,16
9517112d-5b3d-4281-85ec-52e71b64f9fe,Rhinella marina,-27.61248891,153.2284543199029,Australia,Queensland,Redland (C),2020,8,25
6aaba686-d223-4254-a8ab-9bc161405480,Rhinella marina,-27.61261177,153.2284545799999,Australia,Queensland,Redland (C),2020,8,26
6b5a2db9-2354-48a3-948b-0afa43cb3ce1,Rhinella marina,-27.92988738,153.3142038349822,Australia,Queensland,Gold Coast (C),2020,8,30
70383028-0808-4026-8985-2321f2ac0dd3,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2020,12,10
269248ce-a272-485e-82c7-4f06e95c58b4,Rhinella marina,-27.628243,152.891096,Australia,Queensland,Ipswich (C),2021,10,22
5c55bd87-155c-4994-a06d-858346e7066a,Rhinella marina,-27.531571,152.974015,Australia,Queensland,Brisbane (C),2021,11,12
4027375b-4fda-414d-a4bf-0b9433cb2461,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2020,11,6
cd1424e3-d593-4d1d-9e5d-2a97818631d4,Rhinella marina,-27.493753,152.754059,Australia,Queensland,Brisbane (C),2021,11,12
267813a5-8312-4084-832b-35e468ed3f66,Rhinella marina,-27.377538,152.791237,Australia,Queensland,Moreton Bay (R),2021,7,6
0946839b-76d0-4f6e-873d-d5ce1440ee38,Rhinella marina,-16.9,145.8,Australia,Queensland,,2021,6,27
ce052304-d961-4ba8-a19e-7266b82c7479,Rhinella marina,-16.9,145.8,Australia,Queensland,,2021,4,21
def937c2-dd92-49a4-bd27-230306441242,Rhinella marina,-27.2,153.1,Australia,Queensland,,2021,4,16
cc0e89eb-8e22-4f9b-9356-a09e6b68aa25,Rhinella marina,-26.68982891,152.8043974053047,Australia,Queensland,Sunshine Coast (R),2020,12,15
fd698641-135a-47c4-8647-4ac38b67482d,Rhinella marina,-26.6,153,Australia,Queensland,Sunshine Coast (R),2022,2,22
4f7cf8cd-931f-412e-824c-d6b515328f5e,Rhinella marina,-26.6,153,Australia,Queensland,Sunshine Coast (R),2022,4,9
7d436481-ec4c-40f3-93e4-61e13fde7206,Rhinella marina,-20.3,147.9,Australia,Queensland,Whitsunday (R),2021,4,22
5baa44f5-61fb-4aea-9141-0a8af1f0980c,Rhinella marina,-17.65367528,145.9129096103328,Australia,Queensland,Cassowary Coast (R),2021,4,6
6a336d5e-6000-4279-8a42-24e4986ba9f2,Rhinella marina,-25.3,152.6,Australia,Queensland,Fraser Coast (R),2021,2,27
49f3e1f2-4cec-4f87-a9db-802ca45a4f41,Rhinella marina,-27.4,152.9,Australia,Queensland,Moreton Bay (R),2021,2,24
21a121af-df02-4b0f-8336-331f0be2f6d5,Rhinella marina,-27.3,152.1,Australia,Queensland,Toowoomba (R),2021,3,20
9b48eb9f-ddd7-491c-9514-df2288882d4f,Rhinella marina,-27.6,152.7,Australia,Queensland,Ipswich (C),2021,3,28
a5b8b96c-d7e2-4ca1-bf18-724450e4c199,Rhinella marina,-27.6,152.7,Australia,Queensland,Ipswich (C),2021,3,28
8f39573a-7253-47ee-bee0-d3d525a34cbf,Rhinella marina,-28.8,153.4,Australia,New South Wales,Ballina (A),2021,3,23
ca935755-ccd7-4e25-a07b-008b09efd434,Rhinella marina,-28.1,153.3,Australia,Queensland,Gold Coast (C),2021,5,2
b107265c-e334-472e-a02b-0a311463b9d4,Rhinella marina,-27.4,153.1,Australia,Queensland,Brisbane (C),2021,3,19
2f09a8fe-116e-4619-98db-d94e228014f3,Rhinella marina,-27.4,153.1,Australia,Queensland,Brisbane (C),2020,12,23
c0cc1eeb-ae70-4059-87e1-ca12dd45f6df,Rhinella marina,-17.1,145.2,Australia,Queensland,Tablelands (R),2021,6,23
0d2089a6-dba8-45a8-b02a-9b7127bbecee,Rhinella marina,-27.3,152.9,Australia,Queensland,Moreton Bay (R),2021,4,29
b40724cb-e487-4019-93fa-3e42e748fcfd,Rhinella marina,-16.8,145.7,Australia,Queensland,Cairns (R),2021,6,17
ad58c67e-eb38-4b34-9158-7bb63bb0de3b,Rhinella marina,-16.8,145.7,Australia,Queensland,Cairns (R),2021,6,23
b53b1c80-96bb-43ed-afa6-654411ed2323,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2021,5,5
26a6922e-bf14-451e-83ea-215e41d2b0c1,Rhinella marina,-27.2,152.9,Australia,Queensland,Moreton Bay (R),2021,5,25
9b18e292-3e36-4b46-88b8-d7aa2f5d596c,Rhinella marina,-19.3,146.6,Australia,Queensland,Townsville (C),2021,8,15
db9e5153-cc61-4220-a60f-9054c3ba6603,Rhinella marina,-29.4,153.3,Australia,New South Wales,Clarence Valley (A),2024,1,20
b81b7f50-5a32-4ac1-83ed-848d18e5ad7d,Rhinella marina,-27.563849,152.789091,Australia,Queensland,Ipswich (C),2017,10,20
67319fc9-8872-4ab1-9a1d-fc7a8cd1b526,Rhinella marina,-27.564277,152.788961,Australia,Queensland,Ipswich (C),2017,9,29
bc8d53be-6fd1-45c4-a10d-5ff8264e274e,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2021,7,2
0cdfec15-689c-4ac1-b678-a098f36c8187,Rhinella marina,29.7,-85.4,United States of America,,,2021,7,18
d91b4211-595b-45df-ab3b-78e224364fa3,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2022,10,30
5b866f6c-97ec-4207-8ff7-c7b8268b33ba,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2022,2,15
5cd60fe1-83f6-44fd-9894-fc0fff0d71bc,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,2,1
0c9dd386-7b7c-46eb-ba33-ee754b813bda,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,4,24
430ddbc2-5585-4d80-9b80-8f789df71742,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2022,3,1
34cf5056-b898-45ff-be5b-f85deadac92d,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2023,12,11
aa796e05-43f6-4dfa-a500-86594520da43,Rhinella marina,-27.4,153,Australia,Queensland,Brisbane (C),2022,4,5
12c5f39c-fb25-4b2b-9194-ed277e20084e,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,11,21
4af42853-d1e0-42ad-9117-8f9ab8e06647,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2022,11,22
32e2cf58-a0e3-4756-a8fc-c081bc252849,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,11,24
c9520f58-47d5-4fa5-873c-3164502b9465,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,12,11
77a59277-db78-4303-802c-19a9a3eb7420,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2021,11,26
1ddd52df-1ee2-4664-8cf2-b8ba18c29dac,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2021,11,23
549aa97e-a54f-4782-b71f-78ba46bb1873,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2021,11,28
2689e409-1880-403e-9631-60a72e4d40e6,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2022,12,31
2cef425b-defa-4814-b96e-f3cb1194c14d,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,11,8
cb0f5fa1-cc13-4193-8a0b-dc3af2fbe9f2,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2022,5,3
f50c8c06-d599-40e3-94e4-9151f0183fb8,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,10,31
81374f53-cd0b-4582-8575-dfa79cda136c,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,1,20
0d825ad5-0bd9-423b-bb3d-793e73946986,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2022,9,27
0685ecf6-56ee-430f-908a-74a453fc96ba,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,12,1
3b346353-902a-4ef1-b0c8-22e6fba2a05e,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2021,10,18
72a29bb2-9748-4106-8d15-83fa704070c8,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2021,10,2
dd97dade-946e-4b8d-9176-37a4155badb4,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,3,8
b177eb5f-a74c-4b4a-9d76-56bf677713b2,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2022,10,20
fc1e3254-3acf-4bbd-ab3b-2695b7213ecd,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2022,5,17
e5843afe-07cf-4bd5-adff-8e38b41c5e01,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,12,27
8de42555-434f-4659-b8d1-032fa51e940e,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2022,7,19
5aeee781-de60-4cfa-8f44-a7827d76363a,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2023,8,26
1d1cc468-aeca-4217-880e-b7543f923b00,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2022,1,8
86502216-2285-4805-9776-4d29fc261795,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2023,9,27
9c3b5523-b332-4807-abc3-d765a1926dda,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2022,12,9
5bde9c16-8267-4d7a-8877-2ae054a4da96,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2022,3,16
6f95c9be-53d9-4d28-9c94-e37bf39e28d7,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2021,12,24
8903695d-2434-4803-a27f-fed72ddd74a8,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2021,11,28
ac05fde6-b972-4b2b-9c15-07e2a4299226,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2021,11,10
c45d869b-a364-4e67-b680-8f5ba7402aa3,Rhinella marina,-27.5,152.9,Australia,Queensland,Brisbane (C),2021,11,8
61f64951-d8c5-4fcd-a498-3f357d04216f,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2021,10,23
c33cc90d-4337-42ce-aa03-5d2fdc0b548b,Rhinella marina,-29.5,153.3,Australia,New South Wales,Clarence Valley (A),2024,1,19
a1ff1cc6-1c1f-432a-aecb-76261f23ae8d,Rhinella marina,-26.6,152.6,Australia,Queensland,Sunshine Coast (R),2021,7,1
72bdfc04-f1c1-478e-b615-cdfaf21d48ab,Rhinella marina,-12.5,131,Australia,Northern Territory,Palmerston (C),2021,7,29
04751004-3700-431a-9fbb-c74e0715930e,Rhinella marina,-12.5,131,Australia,Northern Territory,Palmerston (C),2021,7,30
71490599-9759-4a2e-b2a0-11a07c08e3cf,Rhinella marina,-27.2,153,Australia,Queensland,Moreton Bay (R),2021,9,7
e3690e72-8052-41be-b023-ad56576760fa,Rhinella marina,-26.1,152.8,Australia,Queensland,Gympie (R),2021,9,19
60df395d-0042-4ce6-b9dd-4ab7cf0c8766,Rhinella marina,-17,145.7,Australia,Queensland,Cairns (R),2023,1,20
8ef65ee7-39d6-43e6-b6c0-358ca2a59080,Rhinella marina,-27.7,152.9,Australia,Queensland,Ipswich (C),2021,12,27
78c980b1-cd08-43db-b4fd-e185a90d7e27,Rhinella marina,-27.7,152.9,Australia,Queensland,Ipswich (C),2021,12,27
2e3986b9-37e2-4aa5-9b66-19acef83d3dd,Rhinella marina,-27.6,153,Australia,Queensland,Brisbane (C),2021,11,24
b2322c11-1d4b-4f2b-aa4f-efe9d36e67a9,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2023,10,4
f84688db-cbaa-4127-bba1-6fe35f2ab4b8,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2022,8,26
78597362-5957-423e-baab-f1312b9463c9,Rhinella marina,-28.3,153.3,Australia,New South Wales,Tweed (A),2021,11,26
bb3928ea-d5b5-4edb-b6d2-93211e5001ea,Rhinella marina,-27.6,152.8,Australia,Queensland,Ipswich (C),2021,11,22
cff23cee-b610-43b5-8c2c-c1da2facafa0,Rhinella marina,-27.2,153.1,Australia,Queensland,,2021,11,23
08b1544f-232b-41f0-b04b-7010335d5320,Rhinella marina,-27.2,153.1,Australia,Queensland,,2021,11,23
a063d61b-0dfc-4ec0-b9bd-4b30d6eb08af,Rhinella marina,-27.2,153.1,Australia,Queensland,,2021,11,23
94ae03a5-0090-48f8-b34b-19a9159ae771,Rhinella marina,9.9,126,Philippines,,,2021,2,11
d90eb8d3-8dc1-4ae5-b104-217a6008fa26,Rhinella marina,-27.38095303,152.9773338853642,Australia,Queensland,Moreton Bay (R),2017,5,13
0a4a246e-e28f-4d2c-b24b-adf013c25c82,Rhinella marina,-19.3,146.8,Australia,Queensland,Townsville (C),2022,1,1
8aa73af9-8af5-4459-8162-bfa85c25d637,Rhinella marina,-26.6,153.1,Australia,Queensland,,2021,12,29
0f0c75e1-9dd7-45d9-a5f2-46ec8c839ce6,Rhinella marina,-27.5,153.1,Australia,Queensland,Brisbane (C),2024,1,12
96c3811c-a4ea-4b88-a70f-ab3db16325b7,Rhinella marina,-28,153,Australia,Queensland,Scenic Rim (R),2022,2,14
89a52ebd-a731-425b-82db-97f591e595b3,Rhinella marina,-16.8,145.6,Australia,Queensland,Tablelands (R),2022,2,6
c0df3744-af67-47c5-af38-0215b08a065e,Rhinella marina,-26.68900043,152.9508940884969,Australia,Queensland,Sunshine Coast (R),2017,12,20
cc37de71-337f-4264-b06d-29a2edbbd140,Rhinella marina,-27.6,153.1,Australia,Queensland,Brisbane (C),2022,1,23
9650495e-5ad3-4a8a-beb7-871fee7b800a,Rhinella marina,-28.5,153.5,Australia,New South Wales,Byron (A),2022,3,14
c9400f89-e758-4032-9b1d-56189b08bdc5,Rhinella marina,-27.3,152.1,Australia,Queensland,Toowoomba (R),2022,6,11
4b023d71-cf32-4116-b46a-521cf8e84621,Rhinella marina,-17,145.7,Australia,Queensland,Cairns (R),2023,6,4
f7023b4c-eab0-48ce-9255-f4d018e37e77,Rhinella marina,-16.5,145.5,Australia,Queensland,,2023,4,23
f002264f-be7f-46b7-aee0-244ef5d06f76,Rhinella marina,-17,145.7,Australia,Queensland,Cairns (R),2023,2,19
e2f44133-cb0f-4d23-b935-e8d46a883eb6,Rhinella marina,-15.47061321,145.2558850777757,Australia,Queensland,Cook (S),2017,5,31
23182a34-7a44-44ac-b172-d8bf73310785,Rhinella marina,-16.5,145.4,Australia,Queensland,Cairns (R),2022,8,29
c5288560-acb4-4e69-965e-98300e5dceab,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2022,4,24
c45ac98e-ddc9-474d-892d-6b08e0b362a9,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2022,5,19
fef46027-376c-41fa-97c2-a8838f4e1def,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2022,5,19
0a62e162-2fd0-476d-9c12-f2776abf3c40,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2022,5,20
847dc218-1e38-4bf1-88df-9334b14b7a28,Rhinella marina,-16.9,145.6,Australia,Queensland,Tablelands (R),2022,6,13
fb94d320-2645-4d5b-b475-8acba258beaf,Rhinella marina,-16.9,145.7,Australia,Queensland,Cairns (R),2022,5,17
a56e49a9-2b1e-456f-beeb-ff820554090a,Rhinella marina,-27.44392,153.003405,Australia,Queensland,Brisbane (C),2017,6,9
da646b2c-a830-4807-868b-550f0472ec9f,Rhinella marina,-12.4,130.8,Australia,Northern Territory,,2022,11,2
eecf542f-1807-4485-ac44-446e4646e825,Rhinella marina,-18.3,133.8,Australia,Northern Territory,Barkly (S),2023,6,24
bca2d9f9-04f1-4eed-8797-caad2d908262,Rhinella marina,-17,145.7,Australia,Queensland,Cairns (R),2023,2,19
233469fb-ab86-42a1-a1ab-1728d22a116b,Rhinella marina,-17,145.7,Australia,Queensland,Cairns (R),2023,4,14
ad3a6f63-850f-4a8d-a887-982ac8feed6c,Rhinella marina,-16.5,145.5,Australia,Queensland,,2023,4,23
8d7bf791-ef25-42c8-a960-a58cac27fea4,Rhinella marina,-27.78205544,153.0530412030901,Australia,Queensland,Logan (C),2017,6,11
d5669f3a-f44b-4b94-bf43-ff4d0e426041,Rhinella marina,-27.44174226,152.9246722113673,Australia,Queensland,Brisbane (C),2017,10,28
c410d13f-93b5-4f8c-818e-bc40188ab3e3,Rhinella marina,-27.78273102,153.053012,Australia,Queensland,Logan (C),2017,7,8
e190d4bb-f0de-4cff-b08e-ccdfc320f128,Rhinella marina,-27.6,152.9,Australia,Queensland,Brisbane (C),2022,7,9
0bcef70d-4bd6-4e77-b610-5be351e4f557,Rhinella marina,-27.6,153,Australia,Queensland,Brisbane (C),2022,8,18
ed01944e-8450-46d0-874a-10b3080bfeca,Rhinella marina,-16.5,145.4,Australia,Queensland,Cairns (R),2023,1,15
9e834d51-a388-42a1-86ae-1fc34b22cd10,Rhinella marina,-27.691274,152.919197,Australia,Queensland,Ipswich (C),2023,2,19
5cc8b0d8-a9ef-4b3a-951d-466733c67a56,Rhinella marina,-17,145.7,Australia,Queensland,Cairns (R),2023,2,26
a0f2977a-8a8f-441d-a761-79511d1884d5,Rhinella marina,-18.54541664,146.1853493199863,Australia,Queensland,Hinchinbrook (S),2017,6,1
a6827e1f-2f50-4052-94cf-9f6903b607db,Rhinella marina,-24.7,151,Australia,Queensland,North Burnett (R),2023,1,13
3704d4ab-ec6b-434a-ab43-69b6350dc6b7,Rhinella marina,-27.3241434,153.0681911,Australia,Queensland,Brisbane (C),2019,2,4
ac243530-282e-4a61-a560-91eb2b2dd6e7,Rhinella marina,-24.8,152.4,Australia,Queensland,Bundaberg (R),2021,3,3
5791433d-27da-4391-995c-ce58cd1ecf6f,Rhinella marina,-27.49312652,153.0125391,Australia,Queensland,Brisbane (C),2017,7,23
2e94b1ae-b541-4305-b130-ad75a5b04175,Rhinella marina,-14.45645911,132.2666519691745,Australia,Northern Territory,Katherine (T),2017,7,24
68da75f5-e1d0-4491-8fac-ff2c0690fa96,Rhinella marina,-20.1,146.2,Australia,Queensland,Charters Towers (R),2023,7,25
25aba3a9-6a67-4d38-8204-909107757eae,Rhinella marina,-27.5,153,Australia,Queensland,Brisbane (C),2023,11,24
d76be703-b1f5-44f2-8891-fcee6c6ef870,Rhinella marina,-16.91665333,145.7665866666667,Australia,Queensland,Cairns (R),2020,2,23
90de4eed-b3a7-44df-9b88-4930b4846e88,Rhinella marina,-27.45031556,152.99166366401505,Australia,Queensland,Brisbane (C),2017,6,21
24beb855-de9f-464b-a077-1a797bebe849,Rhinella marina,-19.27887862,146.7874669936921,Australia,Queensland,Townsville (C),2020,4,6
1dc1b61d-04ac-49b7-a54e-3ef2429d8a32,Rhinella marina,-12.63376039,141.8813611301787,Australia,Queensland,Weipa (T),2017,6,26
db8323de-494a-4dec-a635-0bdd595b9b9b,Rhinella marina,-26.64888,153.0033111166668,Australia,Queensland,Sunshine Coast (R),2017,9,20
76360bc1-4d7a-4e35-8ce8-b5104c12edc6,Rhinella marina,-26.64864295,153.0035319100786,Australia,Queensland,Sunshine Coast (R),2017,10,8
c03eed80-0d06-4fa8-a309-4deefd1e8440,Rhinella marina,-26.66729136,153.1048754243603,Australia,Queensland,Sunshine Coast (R),2017,10,22
057b8ef2-3bbb-446a-9fd7-527fbef83eb3,Rhinella marina,-27.49198592,153.0660542943102,Australia,Queensland,Brisbane (C),2017,8,11
6cec1b1d-56c6-40b9-904c-239af6dcd980,Rhinella marina,-27.948908,153.160977,Australia,Queensland,Scenic Rim (R),2018,1,7
178c8b98-dbd8-4a46-9863-01cac797bdb6,Rhinella marina,-27.49525028,152.9600062596554,Australia,Queensland,Brisbane (C),2017,8,23
c83844f4-1b94-4ad8-bc6c-dc34e91c0c4f,Rhinella marina,-15.423,145.118,Australia,Queensland,Cook (S),1993,10,16
d4191dd8-23c5-4941-9373-ef5ae9cb9873,Rhinella marina,-8.02,142.75,Papua New Guinea,,,1977,10,17
4f0fa681-cafc-42a2-b7a3-0ef76876e9a5,Rhinella marina,-8.02,142.75,Papua New Guinea,,,1977,10,17
e501dc35-268f-4fe7-9fda-159cb4a77c6b,Rhinella marina,-15.423,145.118,Australia,Queensland,Cook (S),1993,10,16
78536375-dfbf-4fd4-b243-08fb6dda9ae0,Rhinella marina,-15.423,145.118,Australia,Queensland,Cook (S),1993,10,16
c845fa17-3182-4043-bb7f-9e6c1d402a16,Rhinella marina,-26.49999,151.93334,Australia,Queensland,South Burnett (R),,,
3ad7fff9-929f-44b9-9c2d-4edebea1c5e7,Rhinella marina,-26.49999,151.93334,Australia,Queensland,South Burnett (R),,,
a48c5c44-c802-44d9-bde8-9ab572c03122,Rhinella marina,-12.633252,134.339394,Australia,Northern Territory,West Arnhem (S),2014,6,3
69b061e5-f0f3-4e23-9b64-a77be09a09f8,Rhinella marina,-18.333,142.816,Australia,Queensland,Etheridge (S),1977,6,24
d8ad3ccf-7c0c-4060-8bc1-b62aa2f53460,Rhinella marina,-17.666,141.066,Australia,Queensland,Carpentaria (S),1977,6,30
a2f938a2-02aa-42bf-bffd-d2946cf3a144,Rhinella marina,-17.7,141.066,Australia,Queensland,Carpentaria (S),1977,6,26
9e5dc144-e0ef-41de-9c1c-9712d8ebb3c0,Rhinella marina,-12.52447,134.05673,Australia,Northern Territory,West Arnhem (S),2014,6,30
c3a3ce6b-5f51-454d-9c32-09151e244fbe,Rhinella marina,-12.548363,134.061083,Australia,Northern Territory,West Arnhem (S),2014,6,29
9114b058-fda1-4013-a753-7ceebbf97e44,Rhinella marina,-12.54615323,134.0928797,Australia,Northern Territory,West Arnhem (S),2014,6,29
